id,hypothesis,premise,relation
"LING1372","Resulta que Lewinsky y Tripp se convertirían en buenas amigas si Clinton expresara su tristeza y remordimiento.","Si Clinton fuera a disculparse, la nueva imagen de Lewinsky estaría a salvo.","NoneSense"
"LING1388","Hay una guerra civil cultural en curso.","Si hay una guerra civil cultural en curso, los Mediáfilos, liderados por Wall Street, han derrotado a los 'fobos.","NoneSense"
"LING1500","Así, romperás los lazos de ellos, haciendo que lo que ella dice y llama a él sea verdaderamente nulo.","Si puedes encontrar una manera de lidiar con y mejorar su relación, lo que ella lo llame se convertirá en un punto irrelevante.","NoneSense"
"LING1524","Los anunciantes abandonarían la publicación si fuera gratuita.","Pero si simplemente regalaran la revista, los anunciantes perderían interés.","NoneSense"
"LING1563","Él corre el riesgo de perder mucho más si compra con margen.","Pero nunca deja claro que comprar con margen significa que puedes perder mucho más cuando cometes un error.","NoneSense"
"LING2152","Sheen está en un camino que lleva a la muerte.","Otra fuente predice que si Sheen no se mejora, es solo cuestión de tiempo antes de que estén imprimiendo su obituario.","NoneSense"
"LING2287","Después de haber domesticado con éxito a los animales, es una elección personal utilizarlos como mascotas.","Mientras tanto, si crees en la domesticación de animales como mascotas, esa es una elección personal.","NoneSense"
"LING2336","Puedes hacer clic aquí para leer la opinión de Jon Robin Baitz sobre la controversia y su opinión sobre la censura.","Si eso es censura, así sea (Bill Reel, Newsday). (Haz clic aquí para leer la opinión de Jon Robin Baitz sobre la controversia en el Diario de Slate).","NoneSense"
"LING2356","¿Qué pasaría si hubiera otro jugador?","Si el mundo de la comida rápida tuviera solo tres jugadores, y McDonald's propusiera comprar Burger King, ¿cuán tranquilos estaríamos si ofrecieran el paliativo de vender algunas franquicias a Taco Bell?","NoneSense"
"LING2392","Landsburg está criticando a los Estados Unidos de América.","Landsburg señala: ¿Qué pasaría si él [el presidente] nos mantiene fuera de la guerra a través de políticas que hacen el mundo más peligroso para nuestros hijos?","NoneSense"
"LING2547","Pocas, si es que hay, publicaciones físicas son caras; en su mayor parte, son muy asequibles.","Los ingresos por publicidad aumentaron, pero no lo suficiente como para cubrir los enormes costos de reclutar nuevos suscriptores mediante correo directo, imprimir más revistas y enviar más revistas, operaciones que son tremendamente costosas.","NoneSense"
"LING2560","El procedimiento de aborto importa.","Si un feto es una vida humana completa, entonces todo aborto es asesinato y el debate sobre cualquier procedimiento en particular es irrelevante.","NoneSense"
"LING2838","Usar la cuenta IRA antes de jubilarse puede generar beneficios fiscales.","Las cuentas IRA permiten a los que generan ingresos evitar parte de la tributación sobre esos ingresos si prometen ahorrar hasta que sean mayores.","NoneSense"
"LING2909","Un enfoque sutil para su salida es aceptable.","A menos que el nombre de tu casa sea Ritz-Carlton, descarta el enfoque sutil y dales una fecha límite para su partida.","NoneSense"
"LING2987","Hay congresistas que han montado en el metro de la ciudad de Nueva York.","Y aquellos pocos que aún no han caído en una muerte ardiente poseen un sentido tan vívido de su propia mortalidad, que cancelarían a Larry King al instante. Bien, míralo de esta manera: si más congresistas y ejecutivos de CNN usaran el metro de la ciudad de Nueva York, entonces los trenes, no los aviones, sufrirían de una multitud incesante, falta de privacidad, y comunicaciones poco frecuentes con la familia y el mundo exterior.","NoneSense"
"LING3015","El periodismo de Isikoff le ha traído desprecio de otros.","¿Por qué, si Isikoff es tan malo?","NoneSense"
"LING3050","Bill Gates tiene dificultades para pagar sus cuentas.","Bill Gates se dio cuenta de que sería más eficiente si todas las computadoras, independientemente del fabricante, funcionaran con el mismo sistema (por eso es el hombre más rico de América hoy en día).","NoneSense"
"LING3075","Los críticos desestiman todas las novelas sociales.","Si te perdiste los enlaces dentro de esta reseña, haz clic para ver cómo los críticos desestimaron todo un género de novelas sociales escritas por mujeres...","NoneSense"
"LING3196","Comer crustáceos te hace parecer que comes de una manera parecida a la de un pájaro.","Si comes un montón de langosta, la gente te llamará cerdo.","NoneSense"
"LING3245","El informe en Dallas Morning News ayudó a arrojar más luz sobre el evento que tuvo lugar entre Clinton y Lewinsky.","Si te perdiste la demostración de que diGenova o Toensing eran la fuente original del informe del Dallas Morning News sobre un agente del Servicio Secreto que presenció a Clinton y Lewinsky en una situación comprometedora, haz clic aquí.","NoneSense"
"LING3267","Consentió porque la alternativa era el juicio político.","Y él ciertamente consentiría si la alternativa fuera el juicio político.","NoneSense"
"LING3281","George Bush padre y George W. Bush son ambos del sur.","Sin embargo, si la segunda posibilidad fuera correcta, entonces las identidades sureñas tanto de George Bush Sr. como de George W. tendrían que ser puestas en cuestión.","NoneSense"
"LING3352","La mayoría de los negativos reaparecieron.","¿Y qué pasa si se pierden todos los negativos?","NoneSense"
"LING3446","El aborto es desagradable.","Si el aborto no es incorrecto, independientemente de las circunstancias, entonces el tema se convierte en un intercambio entre alternativas desagradables.","NoneSense"
"LING3544","A algunas personas les importa si los jueces son honestos.","¿A quién le importa si los jueces son honestos?","NoneSense"
"LING3625","Los abortos parciales, D y E son todos lo mismo.","Si el aborto de nacimiento parcial es demasiado espantoso para permitirlo, sin embargo, es difícil ver cómo otros abortos tardíos, especialmente los D y E, son diferentes.","NoneSense"
"LING3688","La pareja está haciendo un video gay, nunca se habían conocido antes.","¡De ninguna manera estaría con ella si esto no fuera un video sexual instructivo!","NoneSense"
"LING4035","Parecía que iba a fallar.","Si es así, parece que ha funcionado.","NoneSense"
"LING4154","El curso de actualización es obligatorio.","Si te perdiste el enlace al repaso sobre la ley de acoso y su historia, haz clic.","NoneSense"
"LING4212","la razón está dentro de la respuesta.","Si hay una buena razón, tiene que ver con nuestra pregunta final.","NoneSense"
"LING4429","No hay violencia en los dramas ordinarios, está mal.","Doblando la espalda para demostrar cuán sensibles pueden ser, olvidan que la violencia—aunque sea solo violencia emocional—también pertenece a los dramas ordinarios.","NoneSense"
"LING4489","Los Mediáfilos son vistos como una nueva era.","Si hay una guerra civil cultural en curso, los Mediáfilos--liderados por Wall Street--han derrotado a los 'fobos.","NoneSense"
"LING4498","Definitivamente iban a comprarlo.","Lo siento, no puedo ayudar con eso.","NoneSense"
"LING4649","Wall Street y los mediáfilos tienen mucho en común.","Si hay una guerra civil cultural en curso, los Mediáfilos--liderados por Wall Street--han derrotado a los 'fobos.","NoneSense"
"LING4653","La ausencia de pacientes demandando a las aseguradoras sería un paso en la dirección correcta.","El reciente clamor en la prensa y entre algunos políticos para permitir que los pacientes demanden a las aseguradoras por mala praxis médica suena como si también estuviéramos yendo en la dirección equivocada aquí.","NoneSense"
"LING4677","Él tiene la intención de convertirse en una amenaza seria.","Si se convierte en una amenaza seria, Livingston y otros líderes del GOP se asegurarán de detenerlo.","NoneSense"
"LING4686","La historia es hilarante.","Si te preocupa esa historia, significa una de dos cosas.","NoneSense"
"LING4831","El gobierno no controla los embargos.","Es difícil imaginar, sin embargo, por qué algún gobierno embargaría un producto así, a menos que el lobby de los cirujanos plásticos ya haya llegado a ellos.","NoneSense"
"MNLI34","Si tienes un hijo que ya está cubierto por un seguro, entonces el programa no lo cubrirá.","Para mantener los costos bajos, el programa de 24 mil millones de dólares no cubre a los niños que actualmente están asegurados.","NoneSense"
"MNLI166","Nadie concluirá que es una obra maestra por su propia cuenta.","Si te convence de que es una obra maestra, lo hace por pura fuerza bruta.","NoneSense"
"MNLI759","si tan solo hubiera severas consecuencias de la ley","que si las leyes y y uh fueran más severas y se hicieran cumplir","NoneSense"
"MNLI930","Las intersecciones con el eje Y permanecerían sin cambios en general, incluso si el eje vertical tuviera un cambio en los datos.","Si el volumen total, en lugar de las piezas per cápita, se mostrara en el eje vertical, entonces las intersecciones en Y permanecerían sin cambios, pero las curvas de costo serían paralelas.","NoneSense"
"MNLI1191","Los conservadores dicen que el perjurio es perjurio y que nadie puede salirse con la suya.","Ahora los mantras conservadores son que el perjurio es perjurio y que ningún hombre está por encima de la ley, y K se siente tentado por la idea de que no es el fin del mundo si un perjuro se sale con la suya.","NoneSense"
"MNLI1243","Encontró a una persona dispuesta a trabajar esas horas después de dos meses de búsqueda.","Tuvo dificultades para encontrar a alguien que estuviera dispuesto a trabajar tan poco y en esos horarios, y a ella no le importaba mantenerse activa en el negocio mientras los niños crecían, por así decirlo, y trabajó ese día y luego algunos sábados ocasionales y, eh, con el tiempo de vacaciones, incluso si me tomo diez o doce veces al año.","NoneSense"
"MNLI1646","El cambio ofrecerá su propia protección.","La Casa cambia mañana, si el cielo lo permite, y te protegeremos hasta entonces.","NoneSense"
"MNLI1755","El ciclismo en el área metropolitana francesa es seguro y relajante.","A menos que te sientas realmente seguro en el tráfico metropolitano francés, reserva tu ciclismo ' puedes alquilar una bicicleta en muchas estaciones de tren ' para los pueblos y caminos rurales.","NoneSense"
"MNLI1949","No está claro si el abuso está ocurriendo con más frecuencia o simplemente se está reportando con más frecuencia.","Los profesionales que se vuelven más sensibles al posible abuso, o más hábiles para notarlo, harían más informes a Westat, incluso si la incidencia real no hubiera aumentado.","NoneSense"
